4/24/2026 3:09:47 PM,0,Debug,WT8-GUI,83119661,Excel Tools,"Post-init Configuration:
<Cluster>
<Name>Configuration</Name>
<NumElts>28</NumElts>
<Refnum>
<Name>Application</Name>
<RefKind>ActiveX</RefKind>
<ActiveXType>
<GUID>{000208D5-0000-0000-C000-000000000046}</GUID>
</ActiveXType>
<Val>0x00000000</Val>
</Refnum>
<Refnum>
<Name>Workbook</Name>
<RefKind>ActiveX</RefKind>
<ActiveXType>
<GUID>{000208DA-0000-0000-C000-000000000046}</GUID>
</ActiveXType>
<Val>0x00000000</Val>
</Refnum>
<Refnum>
<Name>Worksheet</Name>
<RefKind>ActiveX</RefKind>
<ActiveXType>
<GUID>{000208D8-0000-0000-C000-000000000046}</GUID>
</ActiveXType>
<Val>0x00000000</Val>
</Refnum>
<EW>
<Name>Store Location</Name>
<Choice>Share Only</Choice>
<Choice>Share + Data Folder</Choice>
<Val>0</Val>
</EW>
<Path>
<Name>Share Folder</Name>
<Val>C:\Excel Log</Val>
</Path>
<Path>
<Name>Workbook File with Path</Name>
<Val></Val>
</Path>
<Path>
<Name>D1 Data Folder</Name>
<Val></Val>
</Path>
<I32>
<Name>Last Record LCN</Name>
<Val>0</Val>
</I32>
<I32>
<Name>Last Log Row</Name>
<Val>0</Val>
</I32>
<Boolean>
<Name>Valid</Name>
<Val>0</Val>
</Boolean>
<Boolean>
<Name>Log Enabled</Name>
<Val>0</Val>
</Boolean>
<Boolean>
<Name>Append</Name>
<Val>0</Val>
</Boolean>
<Refnum>
<Name>D2 Workbook</Name>
<RefKind>ActiveX</RefKind>
<ActiveXType>
<GUID>{000208DA-0000-0000-C000-000000000046}</GUID>
</ActiveXType>
<Val>0x00000000</Val>
</Refnum>
<Path>
<Name>D2 Share Folder</Name>
<Val>C:\</Val>
</Path>
<EW>
<Name>D2 Store Location</Name>
<Choice>Share Only</Choice>
<Choice>Share + Data Folder</Choice>
<Val>0</Val>
</EW>
<Refnum>
<Name>D2 Worksheet</Name>
<RefKind>ActiveX</RefKind>
<ActiveXType>
<GUID>{000208D8-0000-0000-C000-000000000046}</GUID>
</ActiveXType>
<Val>0x00000000</Val>
</Refnum>
<Path>
<Name>D2 Workbook File with Path</Name>
<Val></Val>
</Path>
<Path>
<Name>D2 Data Folder</Name>
<Val></Val>
</Path>
<I32>
<Name>D2 Last Record LCN</Name>
<Val>0</Val>
</I32>
<I32>
<Name>D2 Last Log Row</Name>
<Val>0</Val>
</I32>
<Boolean>
<Name>D2 Valid</Name>
<Val>0</Val>
</Boolean>
<Boolean>
<Name>D2 Log Enabled</Name>
<Val>0</Val>
</Boolean>
<Boolean>
<Name>D2 Append</Name>
<Val>0</Val>
</Boolean>
<Refnum>
<Name>D2 Application</Name>
<RefKind>ActiveX</RefKind>
<ActiveXType>
<GUID>{000208D5-0000-0000-C000-000000000046}</GUID>
</ActiveXType>
<Val>0x00000000</Val>
</Refnum>
<Boolean>
<Name>ShareWB</Name>
<Val>0</Val>
</Boolean>
<Boolean>
<Name>D2 ShareWB</Name>
<Val>0</Val>
</Boolean>
<Refnum>
<Name>D1AvgQ</Name>
<RefKind>Queue</RefKind>
<Val>0x00000000</Val>
</Refnum>
<Refnum>
<Name>D2AvgQ</Name>
<RefKind>Queue</RefKind>
<Val>0x00000000</Val>
</Refnum>
</Cluster>
"
4/24/2026 3:09:47 PM,0,Debug,WT8-GUI,83119662,Excel Tools,"Post-init Error Out:
<Cluster>
<Name>error out</Name>
<NumElts>9</NumElts>
<Boolean>
<Name>Unhandled Error</Name>
<Val>0</Val>
</Boolean>
<Cluster>
<Name>Error</Name>
<NumElts>3</NumElts>
<Boolean>
<Name>status</Name>
<Val>0</Val>
</Boolean>
<I32>
<Name>code</Name>
<Val>0</Val>
</I32>
<String>
<Name>source</Name>
<Val>ExcelTools</Val>
</String>
</Cluster>
<EB>
<Name>Message Type</Name>
<Choice>Code</Choice>
<Choice>Text</Choice>
<Val>0</Val>
</EB>
<I8>
<Name>Number of Values</Name>
<Val>0</Val>
</I8>
<Array>
<Name>Msg Value Type</Name>
<Dimsize>0</Dimsize>
<I32>
<Name>Msg Type</Name>
<Val></Val>
</I32>
</Array>
<Array>
<Name>Msg Ints</Name>
<Dimsize>0</Dimsize>
<I32>
<Name>Offset</Name>
<Val></Val>
</I32>
</Array>
<Array>
<Name>Msg Real Values</Name>
<Dimsize>0</Dimsize>
<SGL>
<Name>Msg Value</Name>
<Val></Val>
</SGL>
</Array>
<Array>
<Name>Msg String Values</Name>
<Dimsize>0</Dimsize>
<String>
<Name>Msg Value</Name>
<Val></Val>
</String>
</Array>
<EL>
<Name>Severity (Emergency)</Name>
<Choice>Information</Choice>
<Choice>Warning</Choice>
<Choice>Emergency</Choice>
<Val>2</Val>
</EL>
</Cluster>
"
4/24/2026 3:09:47 PM,1,Info,WT8-GUI,83119663,ExcelTools,ExcelTools Started/Initialized
4/24/2026 3:09:48 PM,32,Debug,WT8-GUI,83119664,,C:\Program Files\Jacobs\Test SLATE\Jacobs.TestSLATE.ExcelTools.llb\Performance Functions Excel Tools.vi Task Started.
4/24/2026 3:09:48 PM,3,Info,WT8-GUI,83119665,POSTPOINT,POSTPOINT Reload Database Settings Complete
4/24/2026 3:09:48 PM,1,Info,WT8-GUI,83119666,CANEXPORT,CANEXPORT Started/Initialized
4/24/2026 3:09:48 PM,32,Debug,WT8-GUI,83119667,,C:\Program Files\Jacobs\Test SLATE\Jacobs.TestSLATE.Filter.llb\PERFORMANCE FUNCTIONS.FILTER.POSTPOINT.vi Task Started.
4/24/2026 3:09:48 PM,0,Warning,WT8-GUI,83119668,NI_DAQmx/Set Task to Slow Data-Rate.vi,"The NI-DAQmx AI Task ""AI_00"" device maximum Sample Rate is 90 Hz, although it is configured at 500 Hz. The Sample Rate for this device is currently running at 50 Hz. Stop the test and change the NI-DAQ-mx Source Sample Rate (or change your hardware) if this rate is not acceptable."
4/24/2026 3:09:48 PM,0,Warning,WT8-GUI,83119669,NI_DAQmx/Set Task to Slow Data-Rate.vi,"The NI-DAQmx AI Task ""AI_08"" device maximum Sample Rate is 90 Hz, although it is configured at 500 Hz. The Sample Rate for this device is currently running at 50 Hz. Stop the test and change the NI-DAQ-mx Source Sample Rate (or change your hardware) if this rate is not acceptable."
4/24/2026 3:09:56 PM,1,Info,WT8-GUI,83119670,POSTPOINT,POSTPOINT Started/Initialized
