Time,Ax,Ay,Beta,Pitch,Roll,Vx,Zcg_SM,,,,,
34.678,0.239673922,-1.74756985,2.338670936,-0.292444553,-1.532711785,65.14365928,0.250910894,,,,,
34.679,0.241546322,-1.74695807,2.333517286,-0.294125071,-1.532248107,65.14983221,0.250907445,,,,,
34.68,0.243201755,-1.746225516,2.328365189,-0.29579107,-1.531781444,65.15607702,0.250903966,,,,,
34.681,0.244194978,-1.745548262,2.323219305,-0.297441288,-1.53131168,65.1623858,0.250900456,,,,,
34.682,0.245738854,-1.744960771,2.318078518,-0.299075732,-1.530838773,65.16873562,0.250896917,,,,,
34.683,0.247234719,-1.744242553,2.312939879,-0.300693687,-1.530363055,65.17514567,0.250893349,,,,,
34.684,0.248158302,-1.743577622,2.307808012,-0.302294221,-1.529884462,65.181614,0.250889754,,,,,
34.685,0.249662898,-1.742982516,2.302681724,-0.30387593,-1.529403043,65.18812085,0.250886132,,,,,
34.686,0.250888434,-1.74232126,2.29755867,-0.305439441,-1.528919036,65.19468648,0.250882484,,,,,
34.687,0.25179684,-1.74167501,2.292441635,-0.306984251,-1.52843262,65.20130079,0.250878811,,,,,
34.688,0.253391798,-1.741084051,2.287330284,-0.308509373,-1.527943913,65.20795305,0.250875113,,,,,
34.689,0.254303217,-1.740487726,2.282222931,-0.310013672,-1.527453197,65.21466698,0.250871392,,,,,
34.69,0.255747016,-1.739952513,2.277120479,-0.311497459,-1.526960668,65.22141891,0.250867647,,,,,
34.691,0.257160371,-1.739272326,2.272021062,-0.312960268,-1.526466891,65.22822737,0.250863881,,,,,
34.692,0.258430463,-1.738552144,2.266929661,-0.314401377,-1.525971946,65.23509125,0.250860093,,,,,
34.693,0.259123566,-1.737920306,2.261848284,-0.315819776,-1.525475777,65.24200524,0.250856286,,,,,
34.694,0.260435001,-1.737384066,2.256774668,-0.317215503,-1.524978425,65.24894942,0.250852458,,,,,
34.695,0.261706616,-1.736731241,2.251705686,-0.318588012,-1.524480328,65.25594536,0.250848612,,,,,
34.696,0.262424767,-1.736134938,2.246645625,-0.319936581,-1.523981572,65.26299138,0.250844748,,,,,
34.697,0.263741885,-1.735602867,2.241593329,-0.321260061,-1.523482352,65.2700684,0.250840867,,,,,
34.698,0.264790103,-1.735002887,2.236546793,-0.322558977,-1.522983042,65.2771973,0.250836969,,,,,
34.699,0.265882133,-1.73433972,2.231508822,-0.323832962,-1.522483919,65.28436856,0.250833055,,,,,
34.7,0.266903406,-1.733669281,2.2264817,-0.325081453,-1.521985026,65.29158369,0.250829127,,,,,
34.701,0.267401426,-1.733098908,2.221466272,-0.326303596,-1.521486299,65.29883993,0.250825184,,,,,
34.702,0.268557237,-1.732631495,2.216459871,-0.327500142,-1.520987833,65.30611927,0.250821228,,,,,
34.703,0.269787265,-1.732031938,2.211459182,-0.328670927,-1.520490172,65.31344466,0.250817259,,,,,
34.704,0.270506706,-1.731481435,2.206468999,-0.329815517,-1.51999345,65.32081844,0.250813279,,,,,
34.705,0.271835076,-1.730988989,2.201488586,-0.33093295,-1.519497876,65.32822304,0.250809286,,,,,
34.706,0.272892246,-1.730429562,2.196516398,-0.332024117,-1.519003817,65.33567967,0.250805284,,,,,
34.707,0.274015069,-1.729799566,2.191555478,-0.333088912,-1.518511551,65.34317871,0.250801271,,,,,
34.708,0.275069014,-1.7291591,2.186608601,-0.334126993,-1.518021111,65.35072244,0.25079725,,,,,
34.709,0.275593702,-1.728616686,2.181676997,-0.335137694,-1.517532418,65.35830815,0.250793222,,,,,
34.71,0.276758337,-1.728163083,2.176758377,-0.336121049,-1.517045554,65.36591759,0.250789185,,,,,
34.711,0.277821701,-1.727604171,2.171850193,-0.337076751,-1.516560974,65.37357307,0.250785142,,,,,
34.712,0.278730618,-1.727016141,2.166956588,-0.338004382,-1.516078842,65.38127097,0.250781094,,,,,
34.713,0.279491319,-1.726429569,2.162079336,-0.338903398,-1.515599243,65.3890058,0.250777041,,,,,
34.714,0.280126903,-1.725856959,2.157219123,-0.33977326,-1.515122189,65.39677228,0.250772983,,,,,
34.715,0.280675844,-1.725320361,2.152376077,-0.340614891,-1.514647698,65.40456596,0.250768923,,,,,
34.716,0.280979164,-1.724846092,2.14754971,-0.341428314,-1.514175931,65.41238351,0.25076486,,,,,
34.717,0.2820426,-1.724435575,2.142738382,-0.342213098,-1.513707113,65.4202167,0.250760795,,,,,
34.718,0.282896245,-1.723939026,2.13794024,-0.342968767,-1.513241705,65.42809209,0.250756729,,,,,
34.719,0.283574489,-1.723431702,2.13315897,-0.343696166,-1.512779911,65.43600222,0.250752663,,,,,
34.72,0.284329524,-1.722886269,2.128395775,-0.344395395,-1.512321966,65.44394085,0.250748598,,,,,
34.721,0.28505021,-1.722340027,2.123652401,-0.345066334,-1.511867905,65.45191064,0.250744534,,,,,
34.722,0.285696817,-1.721806646,2.118929574,-0.345708626,-1.511417743,65.45991035,0.250740472,,,,,
34.723,0.286268578,-1.721301976,2.114227613,-0.346322877,-1.510971731,65.46793729,0.250736414,,,,,
34.724,0.286915899,-1.720789803,2.1095463,-0.34690917,-1.510530402,65.4759888,0.25073236,,,,,
34.725,0.287536473,-1.720289197,2.104886422,-0.347467469,-1.510094343,65.48406749,0.250728312,,,,,
34.726,0.288087322,-1.71980636,2.100248332,-0.347997598,-1.509664217,65.49217236,0.250724272,,,,,
34.727,0.288567968,-1.719358179,2.095632213,-0.348500678,-1.509240724,65.50030091,0.250720239,,,,,
34.728,0.289186681,-1.718892114,2.091037694,-0.348977056,-1.50882466,65.50845062,0.250716217,,,,,
34.729,0.28980012,-1.718434369,2.086465897,-0.349426868,-1.508416648,65.5166263,0.250712206,,,,,
34.73,0.29034811,-1.717993421,2.081917378,-0.34985001,-1.508017215,65.52482772,0.250708208,,,,,
34.731,0.290398929,-1.717665766,2.077392695,-0.350247119,-1.507626803,65.53305227,0.250704224,,,,,
34.732,0.291237117,-1.717397461,2.072889262,-0.350618156,-1.507246059,65.54128283,0.250700255,,,,,
34.733,0.291884766,-1.717039511,2.068405656,-0.350963181,-1.506875826,65.54954689,0.250696303,,,,,
34.734,0.292359992,-1.716655399,2.063945948,-0.351282148,-1.506516728,65.55783765,0.250692368,,,,,
34.735,0.292719113,-1.716288826,2.059512113,-0.35157651,-1.506169267,65.56614898,0.250688453,,,,,
34.736,0.293237042,-1.715890604,2.055104569,-0.351846796,-1.505833943,65.57447671,0.250684559,,,,,
34.737,0.294192387,-1.715409751,2.050724842,-0.352093279,-1.505511037,65.58282663,0.250680686,,,,,
34.738,0.294355833,-1.714879048,2.046376427,-0.352316185,-1.505200542,65.59121363,0.250676837,,,,,
34.739,0.294612366,-1.714476676,2.042062294,-0.352516446,-1.504902075,65.59960994,0.250673012,,,,,
34.74,0.295054552,-1.714105304,2.037779144,-0.352694409,-1.50461549,65.60801877,0.250669213,,,,,
34.741,0.295530081,-1.713755402,2.033526732,-0.352850245,-1.504340646,65.61644663,0.250665441,,,,,
34.742,0.295959432,-1.713418891,2.029305423,-0.352983981,-1.504077488,65.62489461,0.250661697,,,,,
34.743,0.296317148,-1.713100879,2.025115952,-0.353096584,-1.503826022,65.63336101,0.250657981,,,,,
34.744,0.296740606,-1.712760461,2.020958886,-0.353188472,-1.503586383,65.64184324,0.250654297,,,,,
34.745,0.297130287,-1.712415042,2.016835951,-0.353259923,-1.503358675,65.65034354,0.250650644,,,,,
34.746,0.297449852,-1.712070475,2.012748456,-0.35331106,-1.503143003,65.65886064,0.250647024,,,,,
34.747,0.297702118,-1.711739532,2.008697527,-0.353342976,-1.502939218,65.66739199,0.25064344,,,,,
34.748,0.298038205,-1.711385589,2.004683836,-0.353356237,-1.502747136,65.67593514,0.250639892,,,,,
34.749,0.29836305,-1.711028356,2.000709067,-0.353351292,-1.502566416,65.68449298,0.250636383,,,,,
34.75,0.298638356,-1.710674722,1.99677443,-0.353328446,-1.50239666,65.69306503,0.250632915,,,,,
34.751,0.298864108,-1.710339656,1.992880935,-0.353289123,-1.50223746,65.70164946,0.250629491,,,,,
34.752,0.299214506,-1.709978878,1.98902909,-0.353234087,-1.502088534,65.71024444,0.250626112,,,,,
34.753,0.299569353,-1.709615606,1.985220663,-0.353163917,-1.501949576,65.7188543,0.25062278,,,,,
34.754,0.29987745,-1.709257643,1.981456889,-0.353078983,-1.501820322,65.7274791,0.2506195,,,,,
34.755,0.300136506,-1.708924027,1.977738796,-0.352981111,-1.501700567,65.73611711,0.250616271,,,,,
34.756,0.300997489,-1.70846983,1.974066597,-0.352871208,-1.501590285,65.74476676,0.250613098,,,,,
34.757,0.301126182,-1.707935188,1.970445018,-0.352750135,-1.501489187,65.75344871,0.250609982,,,,,
34.758,0.301351931,-1.707514771,1.966878142,-0.352618232,-1.501396621,65.76213727,0.250606925,,,,,
34.759,0.301613602,-1.70715837,1.963363406,-0.35247671,-1.501312136,65.77083578,0.250603929,,,,,
34.76,0.302003094,-1.706800476,1.959899896,-0.352326164,-1.501235459,65.77954542,0.250600996,,,,,
34.761,0.302386015,-1.70644668,1.956488771,-0.352167032,-1.50116635,65.78827059,0.250598128,,,,,
34.762,0.302701831,-1.706096688,1.953131229,-0.351999569,-1.501104576,65.79701098,0.250595326,,,,,
34.763,0.302938186,-1.705757562,1.949828512,-0.351824754,-1.501049895,65.80576411,0.250592591,,,,,
34.764,0.30321034,-1.705398443,1.946581589,-0.351643101,-1.50100211,65.81452708,0.250589926,,,,,
34.765,0.30386953,-1.704948588,1.943392069,-0.351454987,-1.500960949,65.8233013,0.250587332,,,,,
34.766,0.303717972,-1.704415067,1.940263976,-0.351260872,-1.500925879,65.83209984,0.250584811,,,,,
34.767,0.303659879,-1.704006936,1.937201394,-0.351061901,-1.500895941,65.84089423,0.250582364,,,,,
34.768,0.303798985,-1.703620191,1.934201203,-0.350858628,-1.500870407,65.84968767,0.250579993,,,,,
34.769,0.303993618,-1.703244056,1.931263508,-0.350651419,-1.500848522,65.85848705,0.250577699,,,,,
34.77,0.304168603,-1.702870884,1.928389029,-0.350440489,-1.500829558,65.86729421,0.250575484,,,,,
34.771,0.304303234,-1.702510196,1.925578819,-0.350227342,-1.500812772,65.87610837,0.250573349,,,,,
34.772,0.304586243,-1.702107343,1.922833623,-0.350012695,-1.500797501,65.88492798,0.250571296,,,,,
34.773,0.305301586,-1.701602252,1.920155564,-0.349797039,-1.50078298,65.89375844,0.250569326,,,,,
34.774,0.305219069,-1.700999354,1.91754899,-0.349580844,-1.500768199,65.9026144,0.250567442,,,,,
34.775,0.305226375,-1.700521366,1.915018422,-0.349365265,-1.500751753,65.91146783,0.250565645,,,,,
34.776,0.305421891,-1.700062717,1.9125608,-0.349150862,-1.500732566,65.92032181,0.250563937,,,,,
34.777,0.305663538,-1.699612627,1.910176321,-0.348937998,-1.500709636,65.92918286,0.250562319,,,,,
34.778,0.305876802,-1.699164016,1.907865785,-0.348726871,-1.500682099,65.93805251,0.250560793,,,,,
34.779,0.306468404,-1.69864264,1.905630088,-0.348519138,-1.500649177,65.94692989,0.25055936,,,,,
34.78,0.306482388,-1.697977635,1.903472572,-0.34831576,-1.500610068,65.95582774,0.250558023,,,,,
34.781,0.306653593,-1.697418029,1.901398892,-0.348117206,-1.500563534,65.96472581,0.250556784,,,,,
34.782,0.306874755,-1.696902066,1.899406599,-0.347923613,-1.500508599,65.97362954,0.250555642,,,,,
34.783,0.307091905,-1.696416123,1.897495301,-0.347736348,-1.500444455,65.98254057,0.250554601,,,,,
34.784,0.307464595,-1.695895877,1.895665126,-0.347555982,-1.500370596,65.99145864,0.250553662,,,,,
34.785,0.308261136,-1.695275635,1.89391793,-0.347382867,-1.500286678,66.00038937,0.250552825,,,,,
34.786,0.30824488,-1.694547607,1.892258002,-0.347217322,-1.500192315,66.00934709,0.250552093,,,,,
34.787,0.308295904,-1.693951915,1.890690124,-0.347060344,-1.500086853,66.01830324,0.250551466,,,,,
34.788,0.30851438,-1.693378095,1.889210976,-0.346912321,-1.499970092,66.02726007,0.250550946,,,,,
34.789,0.308763136,-1.692813591,1.887820625,-0.346773432,-1.499841977,66.03622337,0.250550533,,,,,
34.79,0.308985683,-1.692264162,1.886519741,-0.346644946,-1.499702626,66.04519409,0.250550227,,,,,
34.791,0.309771784,-1.691587004,1.88530868,-0.346527329,-1.499552303,66.05417142,0.250550031,,,,,
34.792,0.309804883,-1.69078787,1.884192324,-0.346421018,-1.49939098,66.06317462,0.250549945,,,,,
34.793,0.309912998,-1.690111204,1.88317577,-0.346325949,-1.49921818,66.07217723,0.25054997,,,,,
34.794,0.310047062,-1.689490573,1.88225599,-0.346242735,-1.499033679,66.08118177,0.250550105,,,,,
34.795,0.310274122,-1.688865056,1.881432042,-0.346171477,-1.498837464,66.09018903,0.250550353,,,,,
34.796,0.310487833,-1.688235684,1.880704887,-0.346112137,-1.498629624,66.09920215,0.250550713,,,,,
34.797,0.310640897,-1.687601296,1.880075587,-0.346064522,-1.49841032,66.10822053,0.250551186,,,,,
34.798,0.311142946,-1.686873576,1.879545032,-0.346028419,-1.498179764,66.11724216,0.250551774,,,,,
34.799,0.310833486,-1.6860338,1.879116979,-0.346004187,-1.49793802,66.1262787,0.250552476,,,,,
34.8,0.310661279,-1.685312021,1.878795844,-0.345991713,-1.497684817,66.13530164,0.250553293,,,,,
34.801,0.310559989,-1.684636905,1.878578257,-0.345990776,-1.497420191,66.1443157,0.250554226,,,,,
34.802,0.310476762,-1.683977857,1.878463141,-0.346001043,-1.497144384,66.15332326,0.250555275,,,,,
34.803,0.310386912,-1.683330653,1.878450463,-0.346023097,-1.496857859,66.16232483,0.250556441,,,,,
34.804,0.310411385,-1.682653441,1.878540344,-0.346056954,-1.496561269,66.17132006,0.250557724,,,,,
34.805,0.31044662,-1.68196249,1.878734135,-0.346102455,-1.496255267,66.18031284,0.250559123,,,,,
34.806,0.310873574,-1.681175254,1.879032608,-0.346159249,-1.495940559,66.18930368,0.250560641,,,,,
34.807,0.31051996,-1.680272384,1.879439338,-0.346227563,-1.495617694,66.19830576,0.250562277,,,,,
34.808,0.310320007,-1.679491847,1.879958617,-0.346307158,-1.495286876,66.20729165,0.25056403,,,,,
34.809,0.310127691,-1.678689171,1.880586892,-0.346390613,-1.494948635,66.21626665,0.250565902,,,,,
34.81,0.308704192,-1.678009591,1.881325409,-0.34646482,-1.494603391,66.22523089,0.250567892,,,,,
34.811,0.305186512,-1.677622944,1.882171517,-0.346517886,-1.494252235,66.23414079,0.250569999,,,,,
34.812,0.299978219,-1.677484473,1.883116382,-0.346541402,-1.493897805,66.2429224,0.250572223,,,,,
34.813,0.293827932,-1.677513467,1.884150044,-0.34653081,-1.493544291,66.25151608,0.250574562,,,,,
34.814,0.287488317,-1.677630683,1.885262684,-0.346484047,-1.493196785,66.25988869,0.250577015,,,,,
34.815,0.281505643,-1.677793767,1.886445383,-0.346401391,-1.492860554,66.26803373,0.250579578,,,,,
34.816,0.276318947,-1.677940185,1.887689953,-0.346283009,-1.492540556,66.27596395,0.25058225,,,,,
34.817,0.272326052,-1.677993166,1.888990044,-0.346129084,-1.492240951,66.28370788,0.250585029,,,,,
34.818,0.268303115,-1.677931871,1.890342724,-0.345939961,-1.491964697,66.29130727,0.250587911,,,,,
34.819,0.265043023,-1.678014856,1.891746723,-0.345716265,-1.491712517,66.29876144,0.250590895,,,,,
34.82,0.262476563,-1.678148681,1.893193086,-0.345458464,-1.491484208,66.30609741,0.250593976,,,,,
34.821,0.260433858,-1.678307153,1.894676569,-0.345167051,-1.491278783,66.31333973,0.250597151,,,,,
34.822,0.258796315,-1.678476728,1.896193628,-0.344842588,-1.491094871,66.32050694,0.250600415,,,,,
34.823,0.257483225,-1.678649506,1.897741823,-0.344485717,-1.490930967,66.32761338,0.250603765,,,,,
34.824,0.256434775,-1.678821101,1.899319501,-0.344097081,-1.490785675,66.3346705,0.250607198,,,,,
34.825,0.255601169,-1.678989566,1.900925595,-0.343677274,-1.490657876,66.34168766,0.250610708,,,,,
34.826,0.254939055,-1.679154243,1.902559485,-0.34322682,-1.490546831,66.34867241,0.250614293,,,,,
34.827,0.254410626,-1.679314902,1.90422091,-0.342746169,-1.490452217,66.3556308,0.250617948,,,,,
34.828,0.253983074,-1.679471295,1.90590991,-0.342235704,-1.490374107,66.3625675,0.25062167,,,,,
34.829,0.25362782,-1.679623033,1.907626784,-0.341695753,-1.490312916,66.36948604,0.250625457,,,,,
34.83,0.253319684,-1.679769653,1.909372059,-0.341126595,-1.490269318,66.37638891,0.250629305,,,,,
34.831,0.253036277,-1.67991076,1.911146455,-0.340528476,-1.490244143,66.38327772,0.250633211,,,,,
34.832,0.252757706,-1.680046152,1.912950856,-0.339901623,-1.490238245,66.39015328,0.250637172,,,,,
34.833,0.252466557,-1.680175865,1.914786269,-0.339246252,-1.490252417,66.3970157,0.250641187,,,,,
34.834,0.252148012,-1.680300189,1.916653791,-0.338562587,-1.490287316,66.40386445,0.250645252,,,,,
34.835,0.251789965,-1.680419656,1.918554575,-0.337850872,-1.490343399,66.4106985,0.250649365,,,,,
34.836,0.25138306,-1.680535014,1.920489794,-0.337111382,-1.490420875,66.41751637,0.250653525,,,,,
34.837,0.250920608,-1.680647186,1.922460616,-0.336344438,-1.490519675,66.42431626,0.250657727,,,,,
34.838,0.250398379,-1.680757288,1.924468178,-0.335550415,-1.490639424,66.43109612,0.250661971,,,,,
34.839,0.249814318,-1.680866587,1.926513563,-0.334729758,-1.490779418,66.43785376,0.250666254,,,,,
34.84,0.249168217,-1.680976471,1.928597785,-0.333882986,-1.490938646,66.44458692,0.250670573,,,,,
34.841,0.248461381,-1.681088422,1.930721773,-0.333010689,-1.491115831,66.45129333,0.250674926,,,,,
34.842,0.247696313,-1.681203997,1.932886364,-0.33211353,-1.491309475,66.45797076,0.250679311,,,,,
34.843,0.246876425,-1.681324803,1.935092291,-0.331192243,-1.491517909,66.46461707,0.250683726,,,,,
34.844,0.246005792,-1.681452479,1.937340184,-0.330247621,-1.491739353,66.47123026,0.250688167,,,,,
34.845,0.245088952,-1.681588672,1.939630565,-0.329280515,-1.491971974,66.47780846,0.250692633,,,,,
34.846,0.244130734,-1.681735014,1.94196385,-0.328291819,-1.492213932,66.48434995,0.250697121,,,,,
34.847,0.243134299,-1.681891213,1.944340354,-0.327282282,-1.492463433,66.4908532,0.250701628,,,,,
34.848,0.242075505,-1.682065832,1.946760349,-0.326252842,-1.492718751,66.4973168,0.250706153,,,,,
34.849,0.240988627,-1.682256026,1.949223803,-0.32520451,-1.492978287,66.50373846,0.250710693,,,,,
34.85,0.239892096,-1.682461437,1.951730685,-0.324138345,-1.493240576,66.51011713,0.250715245,,,,,
34.851,0.238791855,-1.682680875,1.954280921,-0.323055207,-1.493504298,66.51645239,0.250719807,,,,,
34.852,0.237659858,-1.682922642,1.95687445,-0.321956093,-1.493768262,66.52274406,0.250724377,,,,,
34.853,0.236524959,-1.683183748,1.959510947,-0.320842031,-1.494031436,66.52899094,0.250728951,,,,,
34.854,0.235400754,-1.683463515,1.962190119,-0.31971407,-1.494292934,66.53519287,0.250733529,,,,,
34.855,0.23428776,-1.683758332,1.964911674,-0.318572856,-1.494552009,66.54135016,0.250738107,,,,,
34.856,0.233126003,-1.684082828,1.967675419,-0.31741932,-1.494808018,66.54746314,0.250742683,,,,,
34.857,0.231972102,-1.684429105,1.970480732,-0.316254474,-1.495060469,66.55353003,0.250747255,,,,,
34.858,0.230851985,-1.684794051,1.973327138,-0.315079383,-1.495308994,66.55955105,0.25075182,,,,,
34.859,0.229768127,-1.68517275,1.976214232,-0.313894689,-1.495553332,66.56552733,0.250756378,,,,,
34.86,0.228655992,-1.685579236,1.979141771,-0.312701299,-1.495793285,66.57146009,0.250760924,,,,,
34.861,0.227566535,-1.686005277,1.98210912,-0.311500186,-1.496028769,66.57734828,0.250765458,,,,,
34.862,0.226520718,-1.686447343,1.985115823,-0.310292376,-1.496259788,66.58319263,0.250769978,,,,,
34.863,0.225510091,-1.686892279,1.988161535,-0.309077746,-1.496486426,66.58899464,0.250774481,,,,,
34.864,0.224349418,-1.687381411,1.991246334,-0.307857084,-1.496708767,66.59475549,0.250778965,,,,,
34.865,0.223206642,-1.687889458,1.994369109,-0.306631478,-1.496927058,66.60046982,0.25078343,,,,,
34.866,0.222156503,-1.688405843,1.997529277,-0.305402219,-1.497141647,66.60613823,0.250787872,,,,,
34.867,0.221198422,-1.6889111,2.000726536,-0.304169011,-1.497352944,66.61176392,0.250792291,,,,,
34.868,0.220073223,-1.689460972,2.003961238,-0.302932706,-1.497561297,66.6173501,0.250796685,,,,,
34.869,0.218988799,-1.690023323,2.007232198,-0.301694501,-1.49776721,66.62289082,0.250801052,,,,,
34.87,0.218030853,-1.690585356,2.010538933,-0.300455847,-1.497971265,66.62838748,0.250805391,,,,,
34.871,0.217186644,-1.691119373,2.013881338,-0.299215822,-1.498174088,66.63384448,0.2508097,,,,,
34.872,0.216064449,-1.69170968,2.017260252,-0.297975242,-1.498376166,66.6392658,0.250813979,,,,,
34.873,0.214979461,-1.692308899,2.020674184,-0.29673546,-1.498578194,66.64464158,0.250818225,,,,,
34.874,0.214063855,-1.692898531,2.024122657,-0.295498209,-1.498780947,66.64997308,0.250822437,,,,,
34.875,0.213308559,-1.693445434,2.027605711,-0.294262395,-1.498985228,66.65526626,0.250826615,,,,,
34.876,0.21224523,-1.694049081,2.03112454,-0.293028885,-1.499191636,66.66052671,0.250830757,,,,,
34.877,0.211229857,-1.694656005,2.03467763,-0.291799126,-1.499400969,66.66574352,0.250834862,,,,,
34.878,0.210406892,-1.695246043,2.038264632,-0.290574984,-1.49961408,66.67091834,0.25083893,,,,,
34.879,0.209761989,-1.695784033,2.041885764,-0.289355248,-1.499831825,66.67605793,0.250842959,,,,,
34.88,0.208784034,-1.696377612,2.045542495,-0.288140779,-1.500054802,66.68116852,0.250846948,,,,,
34.881,0.207848986,-1.696970783,2.049233383,-0.286933031,-1.500283799,66.68623831,0.250850896,,,,,
34.882,0.207107998,-1.697542895,2.052958198,-0.285733892,-1.500519632,66.69126878,0.250854804,,,,,
34.883,0.20653692,-1.698049031,2.056717303,-0.284541234,-1.500763097,66.69626674,0.250858669,,,,,
34.884,0.205036508,-1.698720669,2.060512839,-0.283355773,-1.501014649,66.70123784,0.250862492,,,,,
34.885,0.204313079,-1.699524078,2.064340099,-0.282178846,-1.501275219,66.70614982,0.250866271,,,,,
34.886,0.203700966,-1.700154592,2.06819443,-0.281012753,-1.501546277,66.71102977,0.250870006,,,,,
34.887,0.203246064,-1.700653699,2.072081004,-0.279855868,-1.501828941,66.71588158,0.250873697,,,,,
34.888,0.202336383,-1.701195107,2.076003829,-0.278709129,-1.502123785,66.72071075,0.250877342,,,,,
34.889,0.201467431,-1.701726562,2.079961984,-0.27757409,-1.502431408,66.72550118,0.250880942,,,,,
34.89,0.200803815,-1.702197618,2.083955512,-0.276449733,-1.502752324,66.73025426,0.250884497,,,,,
34.891,0.199850364,-1.702724356,2.087985867,-0.275337266,-1.503086745,66.73497721,0.250888004,,,,,
34.892,0.199036571,-1.703245082,2.092051358,-0.274238397,-1.50343501,66.73965976,0.250891465,,,,,
34.893,0.198501895,-1.703739527,2.096151696,-0.273155171,-1.503797368,66.74430679,0.250894878,,,,,
34.894,0.198222938,-1.704203858,2.100287218,-0.272089087,-1.504173938,66.74892813,0.250898243,,,,,
34.895,0.198055686,-1.704602732,2.104458732,-0.271037365,-1.504564626,66.75353274,0.25090156,,,,,
34.896,0.197258833,-1.705091587,2.10866847,-0.270000268,-1.504968906,66.7581245,0.250904827,,,,,
34.897,0.19639208,-1.705592338,2.112914377,-0.268979028,-1.505386544,66.76268114,0.250908045,,,,,
34.898,0.19570751,-1.706075095,2.117195895,-0.267975577,-1.505817366,66.76720014,0.250911213,,,,,
34.899,0.195216813,-1.706489249,2.121513149,-0.266987537,-1.506261189,66.7716879,0.250914331,,,,,
34.9,0.194212088,-1.706987269,2.125867953,-0.266015406,-1.50671741,66.77615121,0.250917398,,,,,
34.901,0.193236025,-1.707493354,2.130257986,-0.265060496,-1.507185691,66.7805719,0.250920413,,,,,
34.902,0.192509558,-1.707980315,2.134682474,-0.264124719,-1.507665706,66.78495094,0.250923377,,,,,
34.903,0.192011785,-1.708392923,2.13914137,-0.263205093,-1.508157094,66.78929712,0.250926288,,,,,
34.904,0.190923274,-1.708905441,2.143636547,-0.262301979,-1.508659027,66.79361847,0.250929146,,,,,
34.905,0.189868828,-1.709430607,2.148165177,-0.261416716,-1.509171009,66.79789409,0.250931951,,,,,
34.906,0.189106828,-1.709936424,2.152726201,-0.260551365,-1.509692595,66.80212518,0.250934702,,,,,
34.907,0.188619744,-1.710361586,2.157319411,-0.259702664,-1.510223329,66.80632204,0.250937398,,,,,
34.908,0.187513114,-1.710894693,2.16194674,-0.258870959,-1.510762255,66.81049433,0.250940038,,,,,
34.909,0.186459346,-1.711441698,2.166605068,-0.258057638,-1.511308798,66.81462015,0.250942624,,,,,
34.91,0.185733467,-1.711968093,2.1712932,-0.257264864,-1.511862452,66.81870137,0.250945152,,,,,
34.911,0.185316415,-1.712411523,2.176010861,-0.256489432,-1.512422714,66.82274953,0.250947624,,,,,
34.912,0.184299605,-1.712961056,2.180759985,-0.255731694,-1.512988583,66.8267755,0.250950038,,,,,
34.913,0.183345853,-1.713523577,2.18553749,-0.254993014,-1.513559449,66.83075811,0.250952395,,,,,
34.914,0.182722444,-1.714065012,2.19034221,-0.254275522,-1.514134778,66.83469955,0.250954692,,,,,
34.915,0.182403554,-1.714520731,2.195173903,-0.253575787,-1.514714055,66.83861148,0.250956931,,,,,
34.916,0.181444838,-1.715086898,2.200034607,-0.252894095,-1.515296275,66.84250461,0.25095911,,,,,
34.917,0.180541289,-1.715666585,2.204921153,-0.252231802,-1.515880857,66.84635634,0.250961229,,,,,
34.918,0.179975593,-1.716223992,2.20983234,-0.251591065,-1.516467326,66.85016862,0.250963287,,,,,
34.919,0.17972584,-1.716693489,2.214767916,-0.250968463,-1.517055241,66.85395336,0.250965284,,,,,
34.92,0.178842018,-1.717271523,2.219729945,-0.250364265,-1.517643677,66.85772168,0.25096722,,,,,
34.921,0.178016714,-1.71786159,2.224715302,-0.2497798,-1.518232141,66.86145119,0.250969094,,,,,
34.922,0.177529749,-1.718428089,2.229722814,-0.249217184,-1.518820248,66.86514395,0.250970906,,,,,
34.923,0.177360546,-1.718909226,2.234752252,-0.248673316,-1.519407643,66.86881191,0.250972655,,,,,
34.924,0.176616902,-1.719487485,2.239805584,-0.248148446,-1.519993404,66.87246625,0.250974341,,,,,
34.925,0.175931296,-1.720073811,2.24488,-0.247643758,-1.520576896,66.87608668,0.250975964,,,,,
34.926,0.175555947,-1.720635121,2.249974505,-0.24716113,-1.521157449,66.87967526,0.250977523,,,,,
34.927,0.175898349,-1.721019634,2.25508876,-0.246697063,-1.521734325,66.88324321,0.250979018,,,,,
34.928,0.174845803,-1.721381662,2.260227547,-0.246251856,-1.522306106,66.88681528,0.250980448,,,,,
34.929,0.173966891,-1.721888722,2.265392065,-0.245826251,-1.522871405,66.89034251,0.250981813,,,,,
34.93,0.173432362,-1.722421985,2.270576703,-0.245420983,-1.52342915,66.89383105,0.250983112,,,,,
34.931,0.173046998,-1.722900654,2.275779475,-0.245031234,-1.523978466,66.89729305,0.250984344,,,,,
34.932,0.171839846,-1.723496091,2.28100134,-0.244655218,-1.524518346,66.90073378,0.25098551,,,,,
34.933,0.170388532,-1.724122069,2.28623875,-0.244292066,-1.525048506,66.90412426,0.250986608,,,,,
34.934,0.168907621,-1.72468587,2.29148975,-0.243936487,-1.525569046,66.90745589,0.250987639,,,,,
34.935,0.166567343,-1.725373545,2.296754723,-0.243586593,-1.526080058,66.91072769,0.250988602,,,,,
